mean_energy,std_energy,median_energy,top_bin_1,top_bin_2,top_bin_3,time_mean_mean,time_mean_std,file_id,species
-46.082681136417555,13.645911674688644,-46.68374443054199,31,30,32,-46.082681136417555,1.0993023361936083,ML207072,american_toad
-55.61173003790965,15.59178681296199,-59.539817810058594,27,28,26,-55.61173003790965,8.66107231706018,ML207648,american_toad
-47.25217892782732,15.039308787646892,-48.998252868652344,28,29,27,-47.25217892782732,4.740343236753446,ML207649,american_toad
-41.309461081837,16.24780790378054,-41.11682319641113,28,29,27,-41.309461081837,1.0761763108361666,ML207650,american_toad
-56.788455356889145,16.75841144288779,-60.20388221740723,28,27,26,-56.788455356889145,10.254560849585355,ML207653,american_toad
-45.45492700561708,16.673403758030584,-44.426597595214844,29,30,28,-45.45492700561708,6.075246740346746,ML207654,american_toad
-37.7722959963393,13.942416910197265,-37.21192741394043,33,34,32,-37.7722959963393,7.315116596533886,ML208209,american_toad
-42.76127719446982,15.978279392418107,-41.73313903808594,34,33,32,-42.76127719446982,5.20389047167089,ML208227,american_toad
-38.42652355832871,15.136270560993935,-37.9598274230957,42,41,30,-38.42652355832871,3.3850885312732792,ML209061,american_toad
-40.36622958611308,15.926868129025321,-38.679481506347656,31,30,32,-40.36622958611308,3.2539057995786624,ML209062,american_toad
-40.97466792221551,16.110638879069537,-41.576995849609375,30,29,43,-40.97466792221551,2.4916133007834604,ML209063,american_toad
-36.105666651215465,15.508053083569687,-35.59817695617676,31,30,32,-36.105666651215465,4.952814476212461,ML209064,american_toad
-41.63499336473627,15.15436637620553,-43.114410400390625,31,32,30,-41.63499336473627,3.207610297186651,ML209065,american_toad
-46.328020181256214,16.574132218062477,-46.37824249267578,32,31,33,-46.328020181256214,2.6252966515594713,ML209066,american_toad
-35.93968412854002,14.951788917099568,-35.018943786621094,30,29,31,-35.93968412854002,6.395689780348214,ML209067,american_toad
-49.349417375854436,16.50308758086667,-50.13026428222656,32,31,33,-49.349417375854436,3.413774530678843,ML209068,american_toad
-52.339484446148305,18.40056560820806,-52.87499237060547,32,31,30,-52.339484446148305,9.136084744462172,ML209070,american_toad
-53.91559547234301,19.169594825908835,-56.61507797241211,32,31,33,-53.91559547234301,13.39147548505048,ML209074,american_toad
-50.24058464155673,14.534438612567987,-54.49981689453125,31,30,32,-50.24058464155673,6.391326040109197,ML209076,american_toad
-47.92193119625481,14.811493383299226,-49.39946174621582,32,31,33,-47.92193119625481,3.5034816423891844,ML209080,american_toad
-53.1760427350926,15.365321694094005,-55.46897888183594,30,29,31,-53.1760427350926,6.289037238670311,ML209091,american_toad
-49.93661707532517,16.23080111646781,-51.3336238861084,31,30,32,-49.93661707532517,3.846116779859369,ML209092,american_toad
-49.786805419247,16.617022490979714,-49.790130615234375,32,33,34,-49.786805419247,4.43982525991636,ML209100,american_toad
-54.1406757500014,16.329552970792815,-55.25570487976074,31,30,32,-54.1406757500014,6.4941216896164855,ML209101,american_toad
-51.25378324786361,14.621822398954276,-54.22572898864746,32,31,33,-51.25378324786361,8.099302110410319,ML209103,american_toad
-52.051855342397836,15.22444845481948,-54.31243324279785,32,31,33,-52.051855342397836,6.132941350618903,ML209112,american_toad
-49.014376307377404,11.276277818078716,-51.91392517089844,31,32,30,-49.014376307377404,4.0617164509473005,ML209116,american_toad
-48.40886453945371,16.481313048941796,-47.59130859375,31,30,32,-48.40886453945371,13.385827282556017,ML209118,american_toad
-50.0093052326734,12.221288696509692,-50.40254211425781,31,32,30,-50.0093052326734,8.42568837862095,ML209120,american_toad
-39.44813808542946,16.16806361048539,-40.344329833984375,31,32,44,-39.44813808542946,5.47812454632044,ML209140,american_toad
-47.83107252899566,19.54319569807632,-49.377017974853516,31,30,32,-47.83107252899566,10.473594900072536,ML209142,american_toad
-40.65399870425117,16.235780735868108,-40.053606033325195,31,30,32,-40.65399870425117,5.369486607146173,ML209151,american_toad
-46.63801710324885,17.41637466740701,-48.265350341796875,31,32,30,-46.63801710324885,7.962848034345312,ML209152,american_toad
-42.77042904378643,16.07938250287532,-42.63837814331055,32,33,31,-42.77042904378643,1.7103514214461002,ML209153,american_toad
-41.283789734518166,16.15399206523116,-40.623945236206055,33,32,31,-41.283789734518166,4.586507902926763,ML209154,american_toad
-45.43792179548409,16.87029155471136,-45.08073806762695,30,31,29,-45.43792179548409,5.020771034741318,ML209166,american_toad
-40.922494645530826,15.856617570530782,-41.80268859863281,30,31,29,-40.922494645530826,3.854042299847269,ML209170,american_toad
-43.17533061357773,15.226919482151732,-47.6020622253418,28,27,29,-43.17533061357773,1.6167421705031264,ML219208,american_toad
-50.13284687898413,16.464052999718263,-52.96372985839844,27,26,28,-50.13284687898413,5.9253819267819425,ML219215,american_toad
-52.6625255026148,15.244017456032127,-52.89988327026367,27,28,26,-52.6625255026148,5.617421613770883,ML237544,american_toad
-54.635484324219334,12.023369983988806,-57.7578010559082,27,28,23,-54.635484324219334,5.4360147588238785,ML273036,american_toad
-49.801063577184266,13.707515091060703,-54.252777099609375,26,27,25,-49.801063577184266,3.1434153412171684,ML273037,american_toad
-57.794196182226635,16.686679824317416,-62.87381362915039,28,29,27,-57.794196182226635,9.90655395703507,ML273038,american_toad
-54.42922881819533,17.885905955428882,-60.85646438598633,28,29,27,-54.42922881819533,4.392161937074932,ML273039,american_toad
-52.59346444929005,15.485483352929894,-53.28402519226074,28,29,27,-52.59346444929005,1.8113821861041965,ML273971,american_toad
-44.68734616172563,12.973588031207314,-47.36903190612793,28,29,27,-44.68734616172563,2.059558953419496,ML273974,american_toad
-44.98254544403741,9.25410798762577,-46.94087028503418,29,28,30,-44.98254544403741,3.365554328139479,ML273975,american_toad
-52.739845803158744,10.596033022620354,-54.17947006225586,25,26,24,-52.739845803158744,5.647055114820623,ML38828,american_toad
-52.96358873320013,16.103174047206107,-55.50204658508301,26,27,28,-52.96358873320013,2.0453819986117745,ML506564091,american_toad
-58.67987421144604,13.77673006558642,-62.442405700683594,30,31,29,-58.67987421144604,3.278409172318773,ML506564161,american_toad
-44.636200241381495,13.008240413009975,-48.03178024291992,30,29,31,-44.636200241381495,2.1626463574316483,ML506565321,american_toad
-53.69408780239574,15.002442254720492,-57.63426971435547,30,29,31,-53.69408780239574,0.9167414312002076,ML506565811,american_toad
-52.26375798047834,17.88057135801244,-54.61137390136719,29,28,27,-52.26375798047834,1.5181803589692615,ML514691,american_toad
-52.85334476932295,17.196573413977426,-55.62114334106445,27,28,26,-52.85334476932295,7.681774484935827,ML53169,american_toad
-42.937231705958354,15.785529933191947,-41.01405906677246,43,42,41,-42.937231705958354,14.41958343948178,ML56794,american_toad
-46.66276028849133,16.037263175215895,-44.967355728149414,26,25,27,-46.66276028849133,12.799734446621798,ML56795,american_toad
-45.073807125924084,16.593694323305616,-44.08326721191406,1,0,7,-45.073807125924084,14.620702159833511,ML56797,american_toad
-49.806526840839474,14.269996827560082,-53.73370933532715,28,29,27,-49.806526840839474,3.3357506555149667,ML584189271,american_toad
-29.623650055681193,7.734734913041384,-30.404051780700684,29,30,28,-29.623650055681193,1.4593965083722285,ML634650572,american_toad
-40.551528304227546,15.031035059682033,-37.7545223236084,31,30,29,-40.551528304227546,3.1421761184166264,ML635053182,american_toad
-34.47432023823573,9.380041184964238,-35.162553787231445,28,29,27,-34.47432023823573,3.1961511748037,ML635094764,american_toad
-30.50334219105559,7.851322642003817,-32.29800987243652,31,30,32,-30.50334219105559,1.0911902793168082,ML635209201,american_toad
-42.84060652312021,14.073382682325201,-44.99413299560547,28,27,29,-42.84060652312021,1.991156173198373,ML635423490,american_toad
-46.980230268479914,21.17029514884843,-37.8254280090332,27,26,46,-46.980230268479914,17.943846131581303,ML635641399,american_toad
-34.045513864718984,6.795198073480759,-33.445024490356445,0,1,38,-34.045513864718984,1.6674730138499612,ML635712665,american_toad
-43.64550926057479,9.962342694885798,-44.014211654663086,27,28,44,-43.64550926057479,2.183137927717471,ML635712903,american_toad
-47.06290361395845,13.112477300904501,-49.060312271118164,27,28,26,-47.06290361395845,3.5445692379165488,ML635712911,american_toad
-33.32241874916821,7.245334550117477,-34.78139686584473,30,31,29,-33.32241874916821,1.1434789407951906,ML635754925,american_toad
-77.20478487709697,10.739466116917104,-80.0,30,29,31,-77.20478487709697,10.435240067992364,ML635787545,american_toad
-32.64362241880938,7.528349253071507,-34.878971099853516,27,29,28,-32.64362241880938,1.2908208128367307,ML635787546,american_toad
-41.146835142526164,12.712232997605572,-41.773216247558594,29,30,28,-41.146835142526164,9.477301917932538,ML635787547,american_toad
-41.630250284469874,7.6755956444722075,-43.08248519897461,30,29,28,-41.630250284469874,1.1929313505243992,ML635787548,american_toad
-26.89925950278124,9.392835122911615,-25.184154510498047,29,40,41,-26.89925950278124,0.5481975272296118,ML636142346,american_toad
-22.5967633472345,5.001921673921299,-21.53061580657959,39,42,40,-22.5967633472345,0.671245220431198,ML637108886,american_toad
-71.03578837340365,17.61248804482409,-80.0,29,28,30,-71.03578837340365,16.700352681295715,ML638292541,american_toad
-31.12028250582257,7.027041887907414,-32.81859016418457,27,28,26,-31.12028250582257,1.3683210925234017,ML640268187,american_toad
-44.02249051716931,14.810805987169788,-41.55118751525879,27,26,28,-44.02249051716931,12.301192102481055,ML82093,american_toad
-46.203608325006236,9.549621473477442,-48.93567657470703,27,28,26,-46.203608325006236,2.936419605341601,Toad_calling,american_toad
-39.38603958705323,9.910843933791153,-40.77345275878906,28,29,27,-39.38603958705323,1.4971214077906032,XC1013538_-_American_Toad_-_Anaxyrus_americanus,american_toad
-43.540976730583715,14.28111306007483,-46.420616149902344,37,36,38,-43.540976730583715,1.4159405541074492,XC1020096_-_American_Toad_-_Anaxyrus_americanus,american_toad
-40.874871857619894,11.969504297818778,-43.646240234375,37,36,38,-40.874871857619894,1.3905165088334472,XC1020097_-_American_Toad_-_Anaxyrus_americanus,american_toad
-55.53119967227884,15.435759507691328,-52.972808837890625,29,26,27,-55.53119967227884,3.6165552972324817,XC1020098_-_American_Toad_-_Anaxyrus_americanus,american_toad
-41.410866026327945,10.81361236914686,-38.499271392822266,27,38,39,-41.410866026327945,0.842173154624432,XC1020099_-_American_Toad_-_Anaxyrus_americanus,american_toad
-55.64982752996365,25.455940346211822,-61.92117691040039,28,29,27,-55.64982752996365,24.20327238556259,XC1022178_-_American_Toad_-_Anaxyrus_americanus,american_toad
-39.417949029782534,12.118615512140991,-41.86983299255371,29,30,31,-39.417949029782534,2.7155984327552676,XC137035_-_American_Toad_-_Anaxyrus_americanus,american_toad
-36.87640417185709,11.999878253719121,-40.763729095458984,30,29,28,-36.87640417185709,1.9029598858402839,XC883842_-_American_Toad_-_Anaxyrus_americanus,american_toad
-55.8781347353262,16.698633735947617,-58.5373592376709,31,30,32,-55.8781347353262,1.042031213645999,XC890996_-_American_Toad_-_Anaxyrus_americanus_charlesmithi,american_toad
-44.3722292104965,11.9461682529615,-46.61493492126465,28,27,26,-44.3722292104965,2.910947717676867,XC896065_-_American_Toad_-_Anaxyrus_americanus,american_toad
-52.423956858275105,11.294923033649354,-54.35825157165527,29,28,30,-52.423956858275105,3.4041182595497967,XC896066_-_American_Toad_-_Anaxyrus_americanus,american_toad
-48.6404737522804,12.181095234333167,-50.942710876464844,28,27,26,-48.6404737522804,1.8785355027045814,XC896067_-_American_Toad_-_Anaxyrus_americanus,american_toad
-42.53794552755743,9.685086178725701,-43.47858810424805,27,26,28,-42.53794552755743,2.021670758863877,XC896068_-_American_Toad_-_Anaxyrus_americanus,american_toad
-44.81133573714929,11.50438398758889,-46.09748458862305,29,28,30,-44.81133573714929,1.2347456378482007,XC896069_-_American_Toad_-_Anaxyrus_americanus,american_toad
-39.05340840876656,9.893877699456445,-40.23305130004883,27,28,26,-39.05340840876656,1.6056674999566642,XC961814_-_American_Toad_-_Anaxyrus_americanus,american_toad
-43.921862581697255,11.705653361902941,-45.51097106933594,57,58,56,-43.921862581697255,1.6228126008038148,XC961816_-_American_Toad_-_Anaxyrus_americanus,american_toad
-35.92807087972933,8.867957122719956,-36.28163146972656,26,27,25,-35.92807087972933,1.8411601676513398,XC981003_-_American_Toad_-_Anaxyrus_americanus,american_toad
-54.99544545078084,15.848659000920497,-58.85837173461914,31,30,32,-54.99544545078084,3.401167291255864,XC981066_-_American_Toad_-_Anaxyrus_americanus,american_toad
-30.656400042730805,6.876437944788905,-30.192967414855957,26,25,27,-30.656400042730805,3.46698284968078,XC991514_-_American_Toad_-_Anaxyrus_americanus,american_toad
-57.36558037484605,19.10119865890993,-57.707862854003906,37,35,38,-57.36558037484605,1.4898756628759517,240136,bird_voiced_tree_frog
-73.41721879388368,12.200565207810824,-80.0,36,35,37,-73.41721879388368,6.9345256132589554,Bird-voiced_treefrog_(Hyla_avivoca),bird_voiced_tree_frog
-73.65195645139555,13.02156541470603,-80.0,35,36,34,-73.65195645139555,2.0294722522235387,Bird-voiced_Treefrog___Hyla_avivoca,bird_voiced_tree_frog
-53.69224810662513,19.531500498651177,-52.337772369384766,35,36,34,-53.69224810662513,2.545909088567294,Bird_voiced_Tree_Frog_Call,bird_voiced_tree_frog
-53.82445444937648,16.70809030033546,-57.66107177734375,56,47,55,-53.82445444937648,2.0696438752519923,"Calling_male_Bird-voiced_Treefrog,_Hyla_avivoca",bird_voiced_tree_frog
-50.12495485325009,18.184795343675702,-49.79074478149414,35,34,36,-50.12495485325009,3.8843258629261146,dlg_ggpd_n200-g2-m1-2003-c3-track-90,bird_voiced_tree_frog
-37.32294015645151,16.058763602496064,-33.49382209777832,39,38,40,-37.32294015645151,2.872575850903466,dlg_ggpd_n200-g2-m1-2003-c3-track-91,bird_voiced_tree_frog
-76.7469687211887,11.363802054827648,-80.0,35,36,34,-76.7469687211887,2.1948953923103818,dlg_ggpd_n200-g2-m1-2013-c3-track-29,bird_voiced_tree_frog
-50.10509174968831,18.191592243148833,-49.76661682128906,35,34,36,-50.10509174968831,3.8815310183097673,dlg_ggpd_n200-g2-m1-2013-c3-track-92,bird_voiced_tree_frog
-37.33194691744868,16.067074081396033,-33.50436782836914,39,38,40,-37.33194691744868,2.871542121818241,dlg_ggpd_n200-g2-m1-2013-c3-track-93,bird_voiced_tree_frog
-44.216320932499215,17.282449068205153,-46.263925552368164,47,46,48,-44.216320932499215,1.5056118423886418,"Hyla_avivoca,_Bird-Voiced_Treefrog,_Barataria-Terrebonne_Estuary",bird_voiced_tree_frog
-70.15516474220703,16.037574825320736,-80.0,35,34,36,-70.15516474220703,11.745252041264063,Hyla_avivoca_calling,bird_voiced_tree_frog
-48.87033197525759,12.052433980932387,-52.20868682861328,55,54,35,-48.87033197525759,1.1675102008443137,ML207662,bird_voiced_tree_frog
-74.41385063000041,13.652476434560857,-80.0,34,47,35,-74.41385063000041,9.292843312535169,ML207663,bird_voiced_tree_frog
-67.81211471571447,12.826838243010092,-69.8299789428711,55,54,35,-67.81211471571447,4.331399813479228,ML207664,bird_voiced_tree_frog
-70.34614992010344,11.9387742106254,-73.52495956420898,35,55,54,-70.34614992010344,4.482275411465805,ML207665,bird_voiced_tree_frog
-67.26299950822738,12.34282731104686,-68.62129592895508,54,55,53,-67.26299950822738,2.2810460759752016,ML207666,bird_voiced_tree_frog
-67.04736082781356,14.02909260002512,-70.1435661315918,54,55,35,-67.04736082781356,4.1624379789888755,ML207667,bird_voiced_tree_frog
-68.25737959793024,12.841384328694339,-70.37975311279297,55,54,35,-68.25737959793024,4.686171362172162,ML207668,bird_voiced_tree_frog
-67.11245870306708,13.642278135296413,-69.81044387817383,54,55,35,-67.11245870306708,3.522718310497344,ML207669,bird_voiced_tree_frog
-65.18273136642028,13.357234897888155,-68.07629013061523,54,53,55,-65.18273136642028,3.5266207292852365,ML207670,bird_voiced_tree_frog
-67.25723195784745,13.741165001272206,-70.83445739746094,54,36,55,-67.25723195784745,3.6090014557602546,ML207671,bird_voiced_tree_frog
-44.043230178599565,7.8341798046141555,-44.99735450744629,33,32,34,-44.043230178599565,2.3167809287956516,ML273955,bird_voiced_tree_frog
-63.24531431223013,14.21397858545389,-65.17628860473633,34,33,35,-63.24531431223013,2.0009610676302305,ML73878,bird_voiced_tree_frog
-60.395605985706204,18.365847254177748,-65.24907684326172,47,35,48,-60.395605985706204,6.729430944240302,"Western_Bird-voiced_Treefrog_(Hyla_avivoca_avivoca),_Male_Mating_Call",bird_voiced_tree_frog
